student_id,timestamp,heart_rate,skin_temp,movement_level,focus_score,emotional_state,ambient_light,ambient_noise,temperature,humidity,board_interaction,learning_material_access,quiz_score,assignment_completion,participation_level,target
1030,2024-09-03 08:16:00,119,35.7,4.55,0.2,happy,460,37,20.4,33.0,33,8,44,68,1,0
1084,2024-09-03 08:17:00,75,37.6,2.04,0.47,happy,785,45,29.4,40.4,23,6,37,64,6,1
1052,2024-09-03 08:18:00,106,35.8,0.67,0.5,stressed,385,52,26.4,63.7,1,11,2,77,1,0
1044,2024-09-03 08:19:00,90,36.9,6.58,0.93,stressed,503,74,26.3,59.1,26,15,99,67,6,1
1066,2024-09-03 08:20:00,91,36.1,5.73,0.54,happy,378,63,22.7,68.5,8,17,38,18,6,1
1088,2024-09-03 08:21:00,117,36.0,8.26,0.78,neutral,226,53,21.4,45.9,18,15,69,46,3,0
1040,2024-09-03 08:22:00,93,36.1,3.02,0.09,stressed,484,50,27.1,65.8,35,4,86,19,9,1
1027,2024-09-03 08:23:00,88,36.5,1.36,0.33,happy,242,42,25.2,64.5,28,11,56,6,2,1
1061,2024-09-03 08:24:00,71,37.5,3.6,0.61,stressed,120,79,23.2,68.6,10,0,20,59,8,1
1091,2024-09-03 08:25:00,63,37.3,7.79,0.68,neutral,385,33,23.2,40.9,31,9,68,47,10,0
1001,2024-09-03 08:26:00,114,36.3,2.42,0.89,stressed,354,58,28.9,49.8,26,8,60,8,0,1
1071,2024-09-03 08:27:00,102,35.8,2.55,0.59,happy,622,33,28.9,33.2,38,17,74,33,3,1
1064,2024-09-03 08:28:00,93,37.6,1.48,0.29,happy,213,50,22.7,53.6,23,3,25,41,9,0
1020,2024-09-03 08:29:00,65,37.6,9.87,0.54,stressed,317,63,27.9,59.3,26,0,44,12,3,1
1014,2024-09-03 08:30:00,108,36.4,9.67,0.71,neutral,748,38,22.3,39.5,26,19,100,67,7,0
1054,2024-09-03 08:31:00,119,37.1,6.58,0.78,neutral,680,54,28.1,36.8,39,12,14,35,10,1
1007,2024-09-03 08:32:00,110,36.1,2.15,0.94,happy,658,70,21.3,55.6,31,4,85,18,3,0
1085,2024-09-03 08:33:00,68,35.4,7.67,0.19,stressed,338,50,27.6,45.7,44,17,67,80,9,1
1019,2024-09-03 08:34:00,64,36.0,5.84,0.66,happy,773,33,25.6,47.1,43,5,44,59,4,1
1076,2024-09-03 08:35:00,105,37.0,7.5,0.2,neutral,644,45,21.2,48.8,21,19,24,88,3,1
1063,2024-09-03 08:36:00,75,37.3,8.6,0.32,stressed,581,54,26.2,50.5,48,4,78,13,0,1
1089,2024-09-03 08:37:00,118,37.6,3.18,0.14,neutral,989,69,21.9,37.8,41,11,33,4,7,1
1038,2024-09-03 08:38:00,115,35.1,9.14,0.77,happy,164,36,21.9,53.1,31,11,4,6,1,1
1006,2024-09-03 08:39:00,60,36.5,8.99,0.91,stressed,278,74,24.5,32.8,47,12,2,77,9,0
1056,2024-09-03 08:40:00,79,35.8,5.47,0.03,neutral,562,34,29.6,34.5,45,4,82,96,4,0
1074,2024-09-03 08:41:00,94,37.1,6.85,0.81,stressed,514,69,28.9,58.5,34,19,54,75,9,0
1030,2024-09-03 08:42:00,69,35.7,4.11,0.24,stressed,478,50,28.3,59.3,0,16,60,51,1,1
1033,2024-09-03 08:43:00,84,36.7,6.55,0.49,neutral,411,63,28.5,40.7,33,3,4,3,4,0
1074,2024-09-03 08:44:00,106,37.1,5.49,0.75,happy,303,77,25.0,37.4,0,6,82,51,3,1
1087,2024-09-03 08:45:00,114,37.3,3.23,0.51,neutral,554,51,23.7,32.2,41,3,71,55,9,0
1088,2024-09-03 08:46:00,87,35.8,3.23,0.23,neutral,144,56,28.8,46.8,34,13,84,5,5,1
1050,2024-09-03 08:47:00,94,35.3,6.52,0.91,stressed,644,79,20.8,50.4,28,14,71,64,2,1
1055,2024-09-03 08:48:00,92,35.7,9.57,0.59,stressed,205,39,30.0,66.0,17,18,67,83,5,0
1096,2024-09-03 08:49:00,104,36.8,2.02,0.93,neutral,662,70,25.5,30.1,5,16,19,89,1,1
1028,2024-09-03 08:50:00,74,35.1,3.93,0.85,neutral,602,44,25.4,46.2,5,17,35,86,2,1
1062,2024-09-03 08:51:00,80,35.5,8.06,0.88,happy,744,32,22.9,46.8,26,0,69,75,1,1
1084,2024-09-03 08:52:00,101,38.0,1.23,0.36,stressed,393,76,21.7,65.5,38,8,55,12,4,0
1032,2024-09-03 08:53:00,94,36.1,9.94,0.99,neutral,744,42,26.8,37.8,18,15,82,58,4,0
1044,2024-09-03 08:54:00,118,36.5,6.78,0.85,happy,155,55,23.6,32.6,37,19,5,56,10,1
1005,2024-09-03 08:55:00,109,35.0,9.11,0.34,stressed,948,30,23.0,45.3,2,5,54,81,7,0
1036,2024-09-03 08:56:00,110,36.8,8.38,0.9,happy,700,76,21.6,54.5,37,16,87,94,5,0
1052,2024-09-03 08:57:00,112,36.0,7.77,0.76,neutral,550,38,25.4,64.3,19,13,60,45,6,1
1001,2024-09-03 08:58:00,96,36.6,0.33,0.73,stressed,407,68,25.9,40.8,1,17,4,52,10,1
1093,2024-09-03 08:59:00,69,36.6,4.06,0.01,happy,391,55,24.4,40.1,6,3,28,27,8,0
1056,2024-09-03 09:00:00,115,37.9,2.02,0.02,neutral,475,47,20.1,43.0,4,5,67,68,3,0
1091,2024-09-03 09:01:00,75,35.8,8.71,0.69,happy,575,37,24.9,34.7,24,18,89,38,5,0
1095,2024-09-03 09:02:00,79,36.7,6.8,0.28,happy,762,44,22.7,69.1,41,11,57,19,6,1
1050,2024-09-03 09:03:00,109,36.1,1.07,0.06,neutral,930,75,21.4,51.6,12,14,57,19,10,0
1090,2024-09-03 09:04:00,67,36.3,3.6,0.29,stressed,632,51,25.8,40.9,11,4,51,97,2,1
1038,2024-09-03 09:05:00,104,35.2,0.69,0.84,neutral,848,67,26.7,44.5,4,15,18,49,7,0
1021,2024-09-03 09:06:00,90,37.1,7.4,0.47,stressed,710,75,25.2,64.6,11,9,17,13,3,0
1078,2024-09-03 09:07:00,67,35.6,4.18,0.62,happy,972,33,26.1,56.9,17,12,69,14,3,1
1042,2024-09-03 09:08:00,117,36.4,2.34,0.8,happy,717,50,26.1,52.1,2,9,30,35,1,0
1037,2024-09-03 09:09:00,72,36.3,5.18,0.32,neutral,477,45,21.2,59.0,3,4,0,29,8,1
1063,2024-09-03 09:10:00,83,36.4,0.42,0.01,happy,917,75,22.2,60.2,42,16,5,17,8,0
1036,2024-09-03 09:11:00,71,36.1,2.57,0.32,happy,603,54,20.1,37.8,18,18,36,97,9,1
1099,2024-09-03 09:12:00,104,35.7,1.75,0.96,stressed,927,52,29.8,36.3,20,19,1,25,9,0
1037,2024-09-03 09:13:00,118,36.3,9.31,0.48,neutral,399,46,22.1,68.7,24,16,57,99,4,0
1070,2024-09-03 09:14:00,76,35.1,3.77,0.57,stressed,316,61,28.1,37.4,2,0,36,82,7,0
1030,2024-09-03 09:15:00,106,35.7,5.84,0.76,neutral,869,77,27.8,48.6,6,19,47,63,10,0
1043,2024-09-03 09:16:00,119,37.4,5.03,0.11,happy,207,31,27.1,69.3,8,19,86,67,7,0
1093,2024-09-03 09:17:00,100,37.5,6.59,0.73,happy,460,30,24.5,46.7,3,6,43,90,10,0
1013,2024-09-03 09:18:00,111,37.1,2.79,0.3,neutral,453,76,25.8,50.6,22,5,43,54,0,0
1097,2024-09-03 09:19:00,95,36.9,1.21,0.39,neutral,242,38,21.9,61.9,10,0,26,66,2,0
1051,2024-09-03 09:20:00,115,37.4,0.81,0.27,neutral,842,74,21.1,43.6,18,10,90,43,1,1
1090,2024-09-03 09:21:00,71,35.4,1.93,0.15,happy,523,55,23.5,47.2,0,16,36,58,4,0
1086,2024-09-03 09:22:00,115,36.6,4.83,0.36,stressed,274,78,28.3,43.3,3,13,87,11,2,0
1066,2024-09-03 09:23:00,113,35.3,2.36,0.09,happy,303,64,25.6,41.5,8,11,90,35,6,1
1004,2024-09-03 09:24:00,95,37.3,4.34,0.84,happy,599,35,27.6,48.9,41,17,94,1,1,0
1041,2024-09-03 09:25:00,72,36.6,0.29,0.31,happy,407,70,28.9,59.8,6,18,29,41,2,0
1093,2024-09-03 09:26:00,94,37.4,6.28,0.65,neutral,955,38,25.6,64.7,25,17,87,33,10,0
1006,2024-09-03 09:27:00,64,37.4,8.78,0.3,happy,745,49,23.7,48.8,20,16,64,30,6,1
1017,2024-09-03 09:28:00,72,36.4,0.48,0.21,stressed,809,78,28.6,42.8,47,1,95,68,2,1
1056,2024-09-03 09:29:00,105,36.5,2.18,0.71,neutral,275,55,22.3,66.5,9,15,14,19,2,1
1073,2024-09-03 09:30:00,67,35.1,3.18,0.62,happy,797,70,20.2,43.4,9,16,23,37,4,1
1043,2024-09-03 09:31:00,114,36.6,2.87,0.22,happy,200,63,20.5,61.0,0,9,10,74,0,0
1097,2024-09-03 09:32:00,70,37.0,0.4,0.61,happy,317,76,25.8,59.9,35,6,49,94,2,1
1060,2024-09-03 09:33:00,67,35.7,1.07,0.01,happy,742,39,28.9,32.0,2,4,29,88,1,1
1096,2024-09-03 09:34:00,90,38.0,9.12,0.18,neutral,451,71,25.6,37.1,34,7,17,3,1,0
1062,2024-09-03 09:35:00,71,37.9,7.11,0.73,neutral,273,59,24.1,52.9,44,11,32,84,2,0
1031,2024-09-03 09:36:00,70,35.8,9.58,0.41,neutral,245,33,25.8,64.7,11,2,2,61,1,1
1094,2024-09-03 09:37:00,76,37.1,4.4,0.2,neutral,283,68,26.7,53.8,26,0,65,0,2,0
1027,2024-09-03 09:38:00,86,35.1,8.79,0.51,neutral,959,63,27.6,59.7,16,3,10,41,4,0
1003,2024-09-03 09:39:00,72,37.0,8.17,0.47,happy,516,38,23.5,59.4,18,10,84,50,9,0
1014,2024-09-03 09:40:00,95,36.9,8.75,0.63,neutral,244,34,23.9,49.8,9,4,22,36,9,0
1001,2024-09-03 09:41:00,72,37.5,0.39,0.07,happy,899,71,20.2,52.4,42,7,55,42,6,0
1022,2024-09-03 09:42:00,100,35.9,6.53,0.82,stressed,175,38,26.5,32.9,25,1,64,91,3,0
1058,2024-09-03 09:43:00,81,37.6,5.67,0.06,stressed,968,54,27.8,67.1,7,5,51,61,6,0
1022,2024-09-03 09:44:00,105,37.6,5.45,0.45,happy,824,69,25.1,57.0,38,3,6,50,4,0
1098,2024-09-03 09:45:00,103,37.0,5.04,0.71,happy,485,32,23.8,36.2,1,18,90,52,8,0
1090,2024-09-03 09:46:00,117,36.4,7.96,0.34,neutral,253,54,23.3,39.8,11,10,80,0,3,0
1025,2024-09-03 09:47:00,83,36.9,9.68,0.91,neutral,266,47,26.5,30.2,38,8,34,63,2,1
1033,2024-09-03 09:48:00,89,37.2,8.29,0.76,stressed,546,75,23.3,40.6,39,4,15,15,1,1
1012,2024-09-03 09:49:00,72,37.9,8.7,0.43,stressed,500,40,26.0,42.7,30,17,50,1,9,0
1039,2024-09-03 09:50:00,67,35.4,4.84,0.18,happy,215,52,29.3,57.3,28,2,52,1,3,0
1050,2024-09-03 09:51:00,64,35.9,6.91,0.04,stressed,199,63,23.3,49.1,7,7,66,57,1,0
1009,2024-09-03 09:52:00,102,37.3,4.16,0.8,happy,133,63,20.7,63.7,14,5,75,16,3,1
1038,2024-09-03 09:53:00,115,36.2,3.6,0.19,happy,630,76,28.7,33.5,25,7,51,85,2,1
1089,2024-09-03 09:54:00,111,37.0,8.95,0.27,stressed,929,53,22.7,58.3,47,16,85,79,8,0
1003,2024-09-03 09:55:00,65,35.4,9.05,0.01,happy,515,79,29.9,65.0,35,1,83,76,4,0
1081,2024-09-03 09:56:00,66,37.1,6.82,0.02,happy,917,77,28.4,46.9,40,4,96,6,2,0
1098,2024-09-03 09:57:00,113,37.0,8.38,0.23,happy,697,31,24.3,41.5,3,13,70,61,6,0
1051,2024-09-03 09:58:00,81,36.8,3.6,0.87,happy,597,42,26.3,47.8,49,0,54,16,10,1
1080,2024-09-03 09:59:00,115,37.3,4.34,0.78,neutral,912,49,22.8,61.6,32,19,36,20,1,1
1055,2024-09-03 10:00:00,89,37.6,8.21,0.77,stressed,842,36,20.8,66.8,11,7,6,94,9,0
1026,2024-09-03 10:01:00,74,37.5,3.98,0.83,stressed,477,38,25.3,32.6,49,11,22,78,5,0
1007,2024-09-03 10:02:00,96,35.4,0.4,0.19,happy,181,63,24.2,51.1,10,16,0,63,0,1
1052,2024-09-03 10:03:00,115,37.2,3.53,0.98,stressed,982,30,29.7,55.6,29,1,11,42,7,1
1012,2024-09-03 10:04:00,100,36.3,3.98,0.23,stressed,955,37,26.0,30.7,44,2,96,86,5,0
1045,2024-09-03 10:05:00,119,36.0,1.55,0.15,neutral,868,70,27.5,37.2,25,6,14,52,7,0
1085,2024-09-03 10:06:00,79,37.6,3.44,0.29,neutral,588,30,21.4,32.5,49,1,57,40,3,1
1035,2024-09-03 10:07:00,90,36.7,9.34,0.53,neutral,421,54,27.2,41.6,29,18,26,25,2,0
1042,2024-09-03 10:08:00,110,36.5,8.59,0.12,neutral,267,78,20.6,38.2,35,19,79,93,10,0
1093,2024-09-03 10:09:00,64,37.4,4.46,0.74,neutral,251,58,26.1,49.5,32,10,78,74,9,0
1034,2024-09-03 10:10:00,104,36.7,7.1,0.37,happy,843,46,28.4,56.2,44,10,48,25,3,0
1050,2024-09-03 10:11:00,117,37.6,1.52,0.57,stressed,663,36,24.8,63.7,30,15,62,69,6,1
1062,2024-09-03 10:12:00,117,35.3,7.53,0.73,neutral,101,64,22.2,42.2,1,13,50,66,5,1
1067,2024-09-03 10:13:00,71,37.3,4.76,0.9,neutral,800,45,24.4,32.0,14,5,23,88,8,1
1012,2024-09-03 10:14:00,96,35.5,7.23,0.82,stressed,805,50,28.4,30.2,1,1,56,78,6,0
1046,2024-09-03 10:15:00,89,35.7,6.44,0.54,happy,442,31,27.1,63.8,11,9,44,58,2,0
1005,2024-09-03 10:16:00,98,35.5,2.33,0.99,stressed,899,55,26.1,65.1,17,6,49,20,9,1
1017,2024-09-03 10:17:00,62,35.7,8.35,0.53,neutral,870,34,26.9,34.0,7,19,32,41,4,0
1007,2024-09-03 10:18:00,72,37.2,5.72,0.54,happy,666,34,28.3,30.4,2,5,77,69,7,0
1040,2024-09-03 10:19:00,70,37.0,7.84,0.16,happy,894,38,21.5,62.0,34,8,74,22,4,0
1060,2024-09-03 10:20:00,69,35.7,0.94,0.15,happy,303,76,28.4,55.6,32,0,25,56,4,0
1019,2024-09-03 10:21:00,89,35.8,6.15,0.17,stressed,107,77,28.1,52.2,30,3,75,52,2,0
1084,2024-09-03 10:22:00,68,35.3,2.92,0.59,stressed,887,47,24.8,51.3,3,0,97,75,3,1
1095,2024-09-03 10:23:00,89,36.2,8.61,0.42,stressed,791,48,24.0,61.0,22,7,100,26,8,1
1055,2024-09-03 10:24:00,88,36.1,9.5,0.39,neutral,605,35,29.3,41.7,36,7,36,61,8,0
1095,2024-09-03 10:25:00,97,35.4,0.56,0.13,happy,372,56,28.2,45.6,44,8,90,78,2,1
1001,2024-09-03 10:26:00,105,37.5,7.24,0.38,neutral,720,78,29.9,33.1,44,11,79,71,4,0
1065,2024-09-03 10:27:00,101,37.6,1.03,0.38,happy,388,60,26.4,52.6,34,16,11,24,7,1
1031,2024-09-03 10:28:00,116,35.3,8.58,0.62,happy,410,50,20.3,68.4,39,11,46,42,4,0
1021,2024-09-03 10:29:00,108,35.8,1.25,0.39,happy,302,43,21.5,41.4,37,10,28,47,6,0
1089,2024-09-03 10:30:00,93,37.2,1.95,0.42,happy,428,45,28.2,67.2,0,15,65,60,9,0
1040,2024-09-03 10:31:00,85,37.6,2.52,0.27,happy,197,31,26.4,59.2,2,1,5,18,2,1
1009,2024-09-03 10:32:00,61,35.2,7.28,0.13,happy,463,47,22.0,39.4,9,14,9,34,1,1
1038,2024-09-03 10:33:00,118,37.7,2.93,0.3,happy,590,47,20.1,56.5,29,5,96,20,1,0
1044,2024-09-03 10:34:00,115,35.2,5.96,0.04,stressed,958,64,22.6,44.6,27,10,1,17,10,0
1004,2024-09-03 10:35:00,95,36.9,5.72,0.2,stressed,178,43,21.4,34.9,15,4,81,92,10,1
1011,2024-09-03 10:36:00,66,35.1,4.02,0.32,neutral,419,47,28.8,33.7,3,13,48,90,8,1
1031,2024-09-03 10:37:00,111,37.8,5.39,0.15,happy,187,48,28.8,30.7,47,15,15,39,0,0
1039,2024-09-03 10:38:00,95,36.1,1.18,0.66,neutral,456,54,28.4,61.9,44,2,69,73,0,1
1017,2024-09-03 10:39:00,99,36.9,8.76,0.28,stressed,468,64,20.9,65.4,3,2,78,52,1,1
1073,2024-09-03 10:40:00,73,35.6,2.07,0.62,neutral,267,36,21.4,49.3,22,14,13,4,5,0
1063,2024-09-03 10:41:00,86,36.0,8.8,0.64,neutral,285,32,21.4,50.8,39,8,62,21,5,1
1086,2024-09-03 10:42:00,85,37.2,5.19,0.45,happy,694,67,22.6,57.7,22,16,2,55,10,0
1000,2024-09-03 10:43:00,79,37.9,6.14,0.45,neutral,122,41,20.7,58.0,49,3,40,13,5,0
1052,2024-09-03 10:44:00,94,38.0,2.57,0.58,neutral,714,45,29.8,43.0,14,6,7,39,5,1
1041,2024-09-03 10:45:00,70,37.4,2.22,0.26,neutral,450,49,28.6,36.4,12,11,45,0,5,1
1081,2024-09-03 10:46:00,85,37.5,4.91,0.02,stressed,449,34,20.7,47.2,0,15,36,76,7,0
1093,2024-09-03 10:47:00,116,37.9,2.67,0.65,happy,618,60,21.4,57.9,36,0,82,26,5,1
1082,2024-09-03 10:48:00,94,35.1,4.23,0.61,happy,542,53,22.6,62.2,23,4,65,48,8,0
1037,2024-09-03 10:49:00,64,35.5,4.4,0.48,happy,208,72,27.8,33.6,43,5,36,57,4,0
1016,2024-09-03 10:50:00,75,35.2,2.71,0.88,happy,926,74,27.1,53.5,0,14,36,80,3,0
1061,2024-09-03 10:51:00,70,36.5,2.92,0.51,stressed,469,73,26.3,32.2,44,16,2,71,0,1
1027,2024-09-03 10:52:00,92,37.9,9.73,0.3,happy,870,53,29.1,63.0,49,15,59,91,10,0
1021,2024-09-03 10:53:00,68,36.7,5.87,0.71,neutral,585,45,20.4,56.7,44,14,97,25,1,0
1045,2024-09-03 10:54:00,81,36.7,8.32,0.96,stressed,211,76,21.6,57.9,12,19,97,19,10,1
1037,2024-09-03 10:55:00,64,37.5,0.46,0.74,neutral,385,68,21.9,60.5,37,11,36,82,3,1
1031,2024-09-03 10:56:00,79,37.8,0.02,0.91,stressed,863,57,20.6,49.8,16,10,32,13,8,0
1054,2024-09-03 10:57:00,115,37.1,5.19,0.11,happy,493,34,26.2,42.0,29,3,85,24,3,0
1088,2024-09-03 10:58:00,102,37.7,8.27,0.12,happy,197,42,22.1,61.4,19,12,64,35,7,0
1008,2024-09-03 10:59:00,93,35.5,6.11,0.15,stressed,624,44,24.8,61.1,41,10,44,27,1,0
1099,2024-09-03 11:00:00,89,36.5,6.19,0.7,happy,266,70,26.9,35.4,4,18,47,7,0,1
1049,2024-09-03 11:01:00,69,36.1,1.39,0.39,stressed,688,78,26.0,66.1,40,8,63,48,8,0
1036,2024-09-03 11:02:00,96,36.0,9.79,0.48,happy,547,33,22.9,38.8,4,9,59,96,9,1
1064,2024-09-03 11:03:00,91,35.6,5.3,0.26,stressed,380,43,24.1,42.3,45,0,18,5,5,0
1092,2024-09-03 11:04:00,83,37.7,1.03,0.74,happy,268,56,23.4,38.6,36,0,58,88,10,0
1078,2024-09-03 11:05:00,76,36.4,4.14,0.85,happy,325,39,28.5,68.6,15,13,41,0,9,1
1043,2024-09-03 11:06:00,103,36.6,0.72,0.16,stressed,417,52,24.2,42.0,20,15,100,93,4,0
1059,2024-09-03 11:07:00,62,35.8,4.18,0.19,neutral,139,66,20.6,68.9,33,9,14,4,2,0
1028,2024-09-03 11:08:00,98,37.9,7.12,0.34,happy,587,57,26.2,55.5,45,19,50,72,8,1
1084,2024-09-03 11:09:00,102,36.8,3.24,0.28,stressed,517,73,22.0,37.1,49,0,81,7,1,0
1062,2024-09-03 11:10:00,102,35.0,3.13,0.53,happy,434,42,23.4,52.2,5,12,79,87,9,1
1075,2024-09-03 11:11:00,85,35.8,5.14,0.75,happy,614,65,23.3,65.3,41,6,34,88,7,1
1025,2024-09-03 11:12:00,71,38.0,4.98,0.79,neutral,535,61,20.7,52.5,5,19,59,40,3,0
1044,2024-09-03 11:13:00,96,37.9,4.67,0.21,stressed,350,74,29.5,35.3,9,16,10,71,6,1
1094,2024-09-03 11:14:00,101,36.6,5.17,0.18,neutral,913,66,25.5,41.5,30,16,6,84,7,1
1034,2024-09-03 11:15:00,116,36.7,0.48,0.36,happy,953,30,21.6,39.0,5,12,29,18,0,1
1077,2024-09-03 11:16:00,71,37.7,4.74,0.15,stressed,197,33,25.6,35.0,2,5,45,2,9,0
1006,2024-09-03 11:17:00,105,37.1,9.92,0.09,neutral,424,30,24.5,43.1,43,5,4,38,10,1
1066,2024-09-03 11:18:00,92,37.8,7.64,0.24,stressed,908,47,23.4,56.4,24,8,65,15,0,0
1052,2024-09-03 11:19:00,86,36.4,2.88,0.39,happy,569,42,24.7,45.3,19,16,44,64,8,0
1040,2024-09-03 11:20:00,73,37.9,6.78,0.59,happy,927,54,26.7,47.8,34,7,0,73,8,1
1003,2024-09-03 11:21:00,66,36.6,3.3,0.72,neutral,768,50,22.0,42.8,0,5,18,69,10,1
1001,2024-09-03 11:22:00,101,36.9,1.92,0.22,happy,965,44,25.4,69.8,30,10,54,68,9,0
1034,2024-09-03 11:23:00,103,35.2,7.74,0.82,stressed,615,70,28.1,53.4,13,12,46,16,0,0
1032,2024-09-03 11:24:00,97,36.8,2.1,0.03,happy,601,70,22.2,63.4,2,8,22,20,4,1
1049,2024-09-03 11:25:00,107,37.3,8.59,0.44,neutral,380,39,25.2,47.7,15,19,37,92,10,1
1012,2024-09-03 11:26:00,101,36.3,3.8,0.63,happy,351,64,29.7,36.7,13,12,15,61,3,1
1006,2024-09-03 11:27:00,111,36.5,7.57,0.29,neutral,533,33,28.0,63.9,2,18,13,30,9,0
1038,2024-09-03 11:28:00,118,36.2,2.6,0.68,neutral,354,34,25.9,60.5,5,13,67,2,10,1
1090,2024-09-03 11:29:00,103,37.9,6.53,0.87,neutral,506,73,27.5,43.2,8,17,5,37,10,0
1048,2024-09-03 11:30:00,86,36.4,2.13,0.09,neutral,508,67,25.3,54.3,32,18,3,59,3,0
1002,2024-09-03 11:31:00,69,35.4,0.22,0.51,stressed,965,67,29.9,33.7,40,5,68,91,10,0
1016,2024-09-03 11:32:00,101,35.1,8.15,0.02,neutral,425,53,21.7,31.1,11,18,34,91,1,0
1024,2024-09-03 11:33:00,113,37.3,8.56,0.28,stressed,197,53,27.2,62.6,1,3,25,64,4,1
1093,2024-09-03 11:34:00,117,36.6,8.81,0.14,stressed,248,69,20.1,67.7,42,16,8,75,10,1
1013,2024-09-03 11:35:00,102,35.0,0.36,0.62,stressed,207,48,21.3,43.8,45,4,48,15,1,0
1092,2024-09-03 11:36:00,100,36.1,7.61,0.25,happy,449,49,27.2,53.9,2,0,68,88,2,0
1004,2024-09-03 11:37:00,68,37.7,8.36,0.28,neutral,222,57,27.6,58.7,12,11,24,81,7,1
1070,2024-09-03 11:38:00,103,37.8,3.12,0.21,neutral,411,72,20.4,59.8,30,3,44,7,8,1
1082,2024-09-03 11:39:00,93,35.2,4.7,0.24,happy,358,40,23.3,49.2,8,19,81,69,8,1
1032,2024-09-03 11:40:00,105,35.4,4.08,0.23,neutral,690,52,21.2,54.5,39,13,29,50,6,1
1084,2024-09-03 11:41:00,100,35.0,4.4,0.7,happy,504,44,28.9,56.3,40,6,59,49,3,0
1050,2024-09-03 11:42:00,88,37.6,8.47,0.96,neutral,310,50,24.5,34.1,7,10,31,72,8,1
1084,2024-09-03 11:43:00,77,35.2,4.18,0.49,stressed,276,65,24.4,55.8,21,15,98,17,0,1
1016,2024-09-03 11:44:00,113,35.3,3.02,0.6,stressed,913,42,28.2,50.4,25,9,83,93,1,1
1086,2024-09-03 11:45:00,88,35.7,1.3,0.82,stressed,481,61,27.0,45.1,15,19,30,83,9,1
1060,2024-09-03 11:46:00,114,37.8,6.75,0.48,neutral,986,39,29.2,40.5,31,14,83,81,4,0
1090,2024-09-03 11:47:00,89,37.1,0.84,0.3,stressed,945,75,29.4,55.5,34,4,90,100,4,0
1030,2024-09-03 11:48:00,116,36.9,0.61,0.95,happy,679,66,23.1,36.7,35,13,49,28,4,0
1014,2024-09-03 11:49:00,118,37.4,6.82,0.91,neutral,386,61,26.5,62.4,0,1,60,74,7,0
1039,2024-09-03 11:50:00,72,37.1,6.94,0.22,neutral,401,78,25.4,36.9,6,8,16,81,9,0
1064,2024-09-03 11:51:00,81,37.2,1.99,0.7,neutral,400,49,26.0,60.9,49,8,50,32,1,1
1019,2024-09-03 11:52:00,75,35.2,9.57,0.65,stressed,558,68,26.3,62.7,48,6,14,2,9,0
1033,2024-09-03 11:53:00,104,36.8,7.88,0.65,stressed,871,76,20.6,67.6,39,7,11,91,8,1
1064,2024-09-03 11:54:00,91,37.3,6.86,0.83,happy,736,45,29.0,48.5,41,4,10,4,4,0
1031,2024-09-03 11:55:00,99,36.7,7.54,0.67,happy,819,68,21.4,32.5,47,0,71,79,6,1
1021,2024-09-03 11:56:00,85,35.0,4.12,0.52,neutral,540,34,24.2,57.1,10,15,66,58,8,1
1061,2024-09-03 11:57:00,90,35.6,4.56,0.85,happy,411,46,22.9,41.3,10,11,96,3,4,0
1092,2024-09-03 11:58:00,103,37.9,8.7,0.26,neutral,265,65,25.5,33.7,12,9,24,17,3,1
1044,2024-09-03 11:59:00,78,37.1,0.25,0.68,stressed,361,77,29.6,64.2,40,9,37,26,8,1
1010,2024-09-03 12:00:00,101,37.1,8.02,0.7,stressed,949,55,24.1,35.6,3,10,80,17,7,1
1032,2024-09-03 12:01:00,113,37.0,4.48,0.87,neutral,600,33,26.0,50.3,24,18,95,65,2,1
1037,2024-09-03 12:02:00,93,35.4,4.64,1.0,stressed,828,67,21.4,61.5,2,18,48,5,3,0
1064,2024-09-03 12:03:00,106,35.0,3.26,0.56,stressed,906,75,24.6,38.0,9,2,21,98,8,1
1062,2024-09-03 12:04:00,108,36.3,6.07,0.48,stressed,210,55,29.2,65.9,4,14,66,82,0,1
1037,2024-09-03 12:05:00,119,36.3,6.76,0.6,neutral,172,49,29.3,43.3,11,4,23,92,10,1
1072,2024-09-03 12:06:00,65,37.4,1.61,0.66,happy,264,42,25.5,45.9,33,15,83,10,6,1
1012,2024-09-03 12:07:00,119,35.5,5.66,0.71,neutral,709,75,27.7,35.3,11,12,61,37,9,1
1047,2024-09-03 12:08:00,94,35.8,4.65,0.28,neutral,517,36,20.0,55.8,37,12,14,64,2,0
1023,2024-09-03 12:09:00,70,35.2,7.82,0.49,stressed,482,53,25.3,49.8,14,12,44,58,9,0
1035,2024-09-03 12:10:00,119,36.2,5.45,0.37,stressed,139,32,27.3,69.0,20,15,40,53,6,1
1019,2024-09-03 12:11:00,96,35.8,4.3,0.04,happy,347,32,23.3,57.9,3,3,5,20,8,1
1042,2024-09-03 12:12:00,81,35.8,5.29,0.61,neutral,267,79,29.0,60.4,10,9,49,98,9,0
1056,2024-09-03 12:13:00,72,35.8,4.91,0.87,happy,904,45,27.8,38.0,9,12,41,7,10,0
1064,2024-09-03 12:14:00,75,35.7,9.35,0.92,happy,737,60,27.7,58.5,6,2,65,66,0,1
1059,2024-09-03 12:15:00,85,36.0,3.12,0.52,neutral,149,62,20.2,52.3,8,9,96,14,3,0
1098,2024-09-03 12:16:00,81,36.6,0.37,0.77,happy,595,43,21.8,46.2,17,4,77,80,2,1
