session_id,sent_at,temperature,humidity,co2_level,light_level,noise_level,occupancy,rating_score,rating
33,2026-04-02 01:25:00,20.29,22.79,438.0,0.0,50,0,2.18,2
33,2026-04-02 01:26:00,20.29,22.79,441.6,217.2,80,1,1.0,1
33,2026-04-02 01:27:00,20.29,22.856666666666698,442.666666666667,413.666666666667,75,1,2.72,3
33,2026-04-02 01:28:00,20.29,22.956,445.6,433.0,80,1,1.79,2
33,2026-04-02 01:29:00,20.29,23.0,453.0,419.0,75,0,2.09,2
34,2026-04-02 01:30:00,20.315,23.1,459.25,419.0,55,0,3.89,4
34,2026-04-02 01:31:00,20.29,23.2,470.4,419.0,60,0,2.51,3
34,2026-04-02 01:32:00,20.31,23.2,466.0,416.2,35,0,2.94,3
34,2026-04-02 01:33:00,20.31,23.2,470.8,415.0,60,1,2.69,3
34,2026-04-02 01:34:00,20.33,23.2,476.6,412.2,65,1,3.22,3
34,2026-04-02 01:35:00,20.39,23.2,473.0,412.2,60,1,2.61,3
34,2026-04-02 01:36:00,20.365,23.245,473.0,413.5,55,1,3.06,3
34,2026-04-02 01:37:00,20.39,23.34,479.75,403.5,65,1,2.47,2
34,2026-04-02 01:38:00,20.39,23.434,494.2,397.4,75,1,2.43,2
34,2026-04-02 01:39:00,20.39,23.5,498.75,399.5,70,1,3.04,3
34,2026-04-02 01:40:00,20.39,23.66,501.0,397.4,45,1,2.77,3
34,2026-04-02 01:41:00,20.39,23.7,507.0,398.333333333333,50,1,2.29,2
34,2026-04-02 01:42:00,20.39,23.7,518.0,399.5,75,1,1.52,2
34,2026-04-02 01:43:00,20.445,23.8175,520.0,403.0,60,1,2.09,2
34,2026-04-02 01:44:00,20.5,23.89,523.666666666667,407.666666666667,80,1,1.0,1
34,2026-04-02 01:45:00,20.5,23.978,525.2,412.2,65,1,2.79,3
34,2026-04-02 01:46:00,20.5,24.033333333333303,531.333333333333,413.0,45,1,2.5,2
34,2026-04-02 01:47:00,20.5,24.1,538.0,414.0,55,1,3.55,4
34,2026-04-02 01:48:00,20.5,24.1,536.4,412.2,40,1,1.24,1
34,2026-04-02 01:49:00,20.5,24.1,538.333333333333,413.0,45,1,2.77,3
34,2026-04-02 01:50:00,20.5,24.18,541.0,412.2,55,1,1.32,1
34,2026-04-02 01:51:00,20.52,24.236,549.6,407.4,35,1,1.51,2
34,2026-04-02 01:52:00,20.5,24.323333333333306,555.166666666667,407.0,80,1,3.65,4
34,2026-04-02 01:53:00,20.5,24.39,561.5,405.0,70,1,1.94,2
34,2026-04-02 01:54:00,20.5,24.39,569.0,405.0,65,1,2.46,2
34,2026-04-02 01:55:00,20.56,24.39,568.2,405.0,40,1,1.32,1
34,2026-04-02 01:56:00,20.55,24.39,572.0,412.0,75,1,1.99,2
34,2026-04-02 01:57:00,20.55,24.39,573.166666666667,416.666666666667,65,1,2.37,2
34,2026-04-02 01:58:00,20.58,24.39,583.0,419.0,45,1,3.03,3
34,2026-04-02 01:59:00,20.6,24.39,585.0,419.0,45,1,1.26,1
35,2026-04-02 02:00:00,20.6666666666667,24.39,584.666666666667,419.0,50,1,2.38,2
35,2026-04-02 02:01:00,20.7,24.37,584.8,419.0,80,1,2.4,2
35,2026-04-02 02:02:00,20.7,24.39,591.4,419.0,40,1,2.62,3
35,2026-04-02 02:03:00,20.7,24.39,594.333333333333,419.0,70,1,4.1,4
35,2026-04-02 02:04:00,20.7,24.39,600.5,419.0,50,1,2.65,3
35,2026-04-02 02:05:00,20.736,24.39,601.4,419.0,60,1,3.51,4
35,2026-04-02 02:06:00,20.73,24.39,606.0,419.0,40,1,1.34,1
35,2026-04-02 02:07:00,20.7,24.5,608.75,419.0,65,1,2.22,2
35,2026-04-02 02:08:00,20.754,24.5,616.8,419.0,60,1,2.17,2
35,2026-04-02 02:09:00,20.79,24.5,624.2,419.0,55,1,2.49,2
35,2026-04-02 02:10:00,20.772,24.52,625.6,419.0,80,1,3.58,4
35,2026-04-02 02:11:00,20.7675,24.6,628.75,419.0,45,1,1.94,2
35,2026-04-02 02:12:00,20.754,24.66,635.2,419.0,70,1,2.28,2
35,2026-04-02 02:13:00,20.772,24.7,640.8,419.0,45,1,2.71,3
35,2026-04-02 02:14:00,20.79,24.7,642.4,421.8,40,1,3.1,3
35,2026-04-02 02:15:00,20.79,24.7,643.25,422.5,35,1,1.84,2
35,2026-04-02 02:16:00,20.79,24.736,643.6,427.4,55,1,4.0,4
35,2026-04-02 02:17:00,20.79,24.79,645.25,433.0,45,1,1.74,2
35,2026-04-02 02:18:00,20.775,24.79,652.666666666667,433.0,65,1,3.0,3
35,2026-04-02 02:19:00,20.79,24.79,658.0,433.0,65,1,1.97,2
35,2026-04-02 02:20:00,20.79,24.79,665.5,433.0,70,1,2.86,3
35,2026-04-02 02:21:00,20.79,24.79,666.333333333333,433.0,45,1,1.81,2
35,2026-04-02 02:22:00,20.79,24.79,666.5,433.0,75,1,3.07,3
35,2026-04-02 02:23:00,20.79,24.79,668.2,433.0,60,1,2.57,3
35,2026-04-02 02:24:00,20.79,24.79,668.0,433.0,75,1,4.04,4
35,2026-04-02 02:25:00,20.79,24.79,672.666666666667,433.0,45,1,2.14,2
35,2026-04-02 02:26:00,20.79,24.79,672.75,433.0,55,1,2.37,2
35,2026-04-02 02:27:00,20.79,24.79,679.2,433.0,55,1,1.86,2
35,2026-04-02 02:28:00,20.815,24.815,683.5,433.0,40,1,1.69,2
35,2026-04-02 02:29:00,20.79,24.79,688.5,440.0,45,1,1.68,2
36,2026-04-02 02:30:00,20.84,24.84,686.0,434.5,70,1,2.38,2
36,2026-04-02 02:31:00,20.79,24.79,689.75,435.5,50,1,2.89,3
36,2026-04-02 02:32:00,20.89,24.89,700.0,443.4,80,1,3.71,4
36,2026-04-02 02:33:00,20.83,24.83,697.6,439.8,55,1,2.57,3
36,2026-04-02 02:34:00,20.87,24.87,695.8,439.8,35,1,1.99,2
36,2026-04-02 02:35:00,20.89,24.873333333333303,697.333333333333,441.0,55,1,3.47,3
36,2026-04-02 02:36:00,20.89,24.89,701.25,442.5,35,1,2.2,2
36,2026-04-02 02:37:00,20.873333333333303,24.84,700.666666666667,441.0,75,1,2.27,2
36,2026-04-02 02:38:00,20.873333333333303,24.775,694.833333333333,441.0,55,1,3.16,3
36,2026-04-02 02:39:00,20.89,24.84,709.75,442.5,55,1,3.22,3
36,2026-04-02 02:40:00,20.89,24.856666666666698,715.0,435.0,40,1,1.34,1
36,2026-04-02 02:41:00,20.89,24.823333333333306,715.833333333333,435.0,70,1,1.91,2
36,2026-04-02 02:42:00,20.89,24.79,713.8,429.0,50,1,2.04,2
36,2026-04-02 02:43:00,20.926666666666694,24.79,709.0,429.0,65,1,3.03,3
36,2026-04-02 02:44:00,20.89,24.85,716.2,429.0,55,1,2.37,2
36,2026-04-02 02:45:00,20.89,24.89,716.166666666667,429.0,40,1,3.83,4
36,2026-04-02 02:46:00,20.89,24.945,725.0,432.75,60,1,3.31,3
36,2026-04-02 02:47:00,20.89,24.9175,725.0,429.0,55,1,1.79,2
36,2026-04-02 02:48:00,20.89,24.978,727.6,435.0,75,1,3.07,3
36,2026-04-02 02:49:00,20.89,25.0,729.4,435.0,50,1,3.86,4
36,2026-04-02 02:50:00,20.89,25.0,730.8,441.0,55,1,3.89,4
36,2026-04-02 02:51:00,20.89,25.0,731.2,438.0,60,1,3.13,3
36,2026-04-02 02:52:00,20.9175,25.0,736.25,444.0,50,1,2.79,3
36,2026-04-02 02:53:00,20.978,25.0,741.0,441.0,35,1,2.48,2
36,2026-04-02 02:54:00,21.0,24.963333333333303,742.333333333333,444.0,50,1,3.76,4
36,2026-04-02 02:55:00,21.0,24.912,742.4,444.0,75,1,3.5,4
36,2026-04-02 02:56:00,21.025,24.89,746.75,444.0,60,1,2.16,2
36,2026-04-02 02:57:00,21.075,24.89,745.0,444.0,45,1,1.93,2
36,2026-04-02 02:58:00,21.1,24.89,742.0,444.0,35,1,3.63,4
36,2026-04-02 02:59:00,21.1,24.89,740.8,444.0,75,1,1.52,2
37,2026-04-02 03:00:00,21.1333333333333,24.823333333333306,747.333333333333,444.0,80,0,1.99,2
37,2026-04-02 03:01:00,21.1666666666667,24.858333333333302,745.5,444.0,40,0,2.89,3
37,2026-04-02 03:02:00,21.2,25.163333333333306,752.666666666667,444.0,55,1,2.78,3
37,2026-04-02 03:03:00,21.175,25.040416666666697,751.5,446.666666666667,55,1,3.42,3
37,2026-04-02 03:04:00,21.15,24.9175,750.333333333333,449.333333333333,80,1,3.25,3
37,2026-04-02 03:05:00,21.1833333333333,25.198333333333306,754.333333333333,454.666666666667,80,1,3.17,3
37,2026-04-02 03:06:00,21.2,25.34,765.75,448.0,60,1,3.15,3
37,2026-04-02 03:07:00,21.2,25.3925,782.0,454.75,60,1,2.75,3
37,2026-04-02 03:08:00,21.23,25.445,786.666666666667,453.0,80,1,3.49,3
37,2026-04-02 03:09:00,21.254,25.578000000000003,792.0,451.6,40,1,3.28,3
37,2026-04-02 03:10:00,21.2,25.7633333333333,800.333333333333,453.0,50,1,2.04,2
37,2026-04-02 03:11:00,21.2,25.89,804.333333333333,454.75,80,1,3.65,4
37,2026-04-02 03:12:00,21.2,26.05,815.2,449.5,75,1,2.48,2
37,2026-04-02 03:13:00,21.2,26.1,829.75,460.0,80,1,1.79,2
37,2026-04-02 03:14:00,21.2,26.157142857142897,837.166666666667,442.0,40,1,3.52,4
37,2026-04-02 03:15:00,21.2,26.245,849.0,439.0,35,1,2.5,2
37,2026-04-02 03:16:00,21.2,26.29,853.5,439.0,55,1,3.42,3
37,2026-04-02 03:17:00,21.218000000000004,26.31,863.4,439.0,70,1,2.08,2
37,2026-04-02 03:18:00,21.236,26.412,864.4,442.0,65,1,3.04,3
37,2026-04-02 03:19:00,21.23,26.498333333333303,871.833333333333,449.0,60,1,3.34,3
37,2026-04-02 03:20:00,21.2225,26.525,872.25,454.0,65,1,3.26,3
37,2026-04-02 03:21:00,21.245,26.5833333333333,876.666666666667,454.0,65,1,1.95,2
37,2026-04-02 03:22:00,21.26,26.5666666666667,890.333333333333,454.0,80,1,3.05,3
37,2026-04-02 03:23:00,21.29,26.6833333333333,895.166666666667,454.0,40,1,2.19,2
37,2026-04-02 03:24:00,21.29,26.76,901.0,454.0,40,1,3.52,4
37,2026-04-02 03:25:00,21.29,26.79,910.25,454.0,75,1,3.28,3
37,2026-04-02 03:26:00,21.315,26.7675,918.5,454.0,40,1,2.59,3
37,2026-04-02 03:27:00,21.306666666666697,26.79,923.166666666667,454.0,50,1,2.34,2
37,2026-04-02 03:28:00,21.31,26.79,926.75,454.0,45,1,1.81,2
37,2026-04-02 03:29:00,21.356666666666698,26.79,925.5,454.0,60,1,1.8,2
38,2026-04-02 03:30:00,21.31,26.83,927.6,463.0,50,1,2.65,3
38,2026-04-02 03:31:00,21.29,26.89,935.0,457.75,70,1,3.61,4
38,2026-04-02 03:32:00,21.35,26.934,932.0,463.0,40,1,2.72,3
38,2026-04-02 03:33:00,21.34,26.945,935.75,464.0,65,1,3.02,3
38,2026-04-02 03:34:00,21.315,27.0,946.75,469.0,70,1,3.03,3
38,2026-04-02 03:35:00,21.39,27.0,952.0,461.0,50,1,2.79,3
38,2026-04-02 03:36:00,21.39,27.1,959.333333333333,462.333333333333,55,1,1.85,2
38,2026-04-02 03:37:00,21.39,27.08,967.0,461.0,60,1,2.12,2
38,2026-04-02 03:38:00,21.39,27.1,969.0,464.0,45,1,1.52,2
38,2026-04-02 03:39:00,21.4175,27.22,982.5,464.0,40,1,2.19,2
38,2026-04-02 03:40:00,21.426666666666694,27.23,983.0,462.333333333333,65,1,2.33,2
38,2026-04-02 03:41:00,21.412,27.272,985.4,453.0,70,1,2.38,2
38,2026-04-02 03:42:00,21.456,27.33,996.2,453.0,40,1,2.38,2
38,2026-04-02 03:43:00,21.481666666666698,27.356666666666698,1004.5,449.0,80,1,3.08,3
38,2026-04-02 03:44:00,21.5,27.312,1004.4,458.0,50,1,1.98,2
38,2026-04-02 03:45:00,21.5,27.315,1009.25,460.25,60,1,2.07,2
38,2026-04-02 03:46:00,21.54,27.718000000000004,1019.0,461.0,75,1,1.97,2
38,2026-04-02 03:47:00,21.55,27.5,1034.25,464.0,70,1,1.82,2
38,2026-04-02 03:48:00,21.6,27.463333333333303,1035.33333333333,464.0,45,1,3.02,3
38,2026-04-02 03:49:00,21.6,27.463333333333303,1031.0,464.0,70,1,1.0,1
38,2026-04-02 03:50:00,21.6,27.4725,1028.25,467.75,45,1,1.61,2
38,2026-04-02 03:51:00,21.6,27.456,1030.0,473.0,40,1,1.78,2
38,2026-04-02 03:52:00,21.6,27.5,1032.25,479.0,60,1,2.88,3
38,2026-04-02 03:53:00,21.6,27.6,1033.5,479.0,65,1,2.76,3
38,2026-04-02 03:54:00,21.6,27.54,1045.0,479.0,40,1,2.39,2
38,2026-04-02 03:55:00,21.6,27.525,1040.25,474.0,50,1,2.54,3
38,2026-04-02 03:56:00,21.6,27.5666666666667,1044.0,472.333333333333,40,1,1.65,2
38,2026-04-02 03:57:00,21.625,27.625,1041.25,477.75,80,1,3.21,3
38,2026-04-02 03:58:00,21.64,27.716,1045.8,476.0,45,1,1.61,2
38,2026-04-02 03:59:00,21.66,27.83,1054.2,479.0,60,1,2.11,2
39,2026-04-02 04:00:00,21.6833333333333,27.84,1054.8,474.0,40,1,2.38,2
39,2026-04-02 04:01:00,21.65,27.84,1069.8,474.0,55,1,1.45,1
39,2026-04-02 04:02:00,21.7,27.84,1073.66666666667,474.0,40,1,2.22,2
39,2026-04-02 04:03:00,21.7,27.912,1073.4,474.0,40,1,3.55,4
39,2026-04-02 04:04:00,21.7,28.0725,1076.75,474.0,40,1,2.22,2
39,2026-04-02 04:05:00,21.7,27.9675,1086.75,474.0,70,1,2.53,3
39,2026-04-02 04:06:00,21.7,27.893333333333302,1086.66666666667,484.0,80,1,3.01,3
39,2026-04-02 04:07:00,21.7,27.945,1078.83333333333,479.0,50,1,2.21,2
39,2026-04-02 04:08:00,21.7,27.912,1077.6,483.0,35,1,1.72,2
39,2026-04-02 04:09:00,21.7,27.9725,1080.5,489.0,50,1,2.21,2
39,2026-04-02 04:10:00,21.7,27.9175,1088.75,489.0,35,1,2.43,2
39,2026-04-02 04:11:00,21.7,27.89,1083.66666666667,489.0,35,1,2.99,3
39,2026-04-02 04:12:00,21.7,27.856666666666698,1076.16666666667,482.0,80,1,3.18,3
39,2026-04-02 04:13:00,21.7,27.934,1079.4,480.6,45,1,1.57,2
39,2026-04-02 04:14:00,21.7,28.1,1088.0,495.25,60,1,2.0,2
39,2026-04-02 04:15:00,21.7,27.908333333333303,1092.5,484.833333333333,75,1,2.71,3
39,2026-04-02 04:16:00,21.7,27.961666666666694,1094.66666666667,484.0,45,1,1.31,1
39,2026-04-02 04:17:00,21.718000000000004,27.974,1091.4,484.0,70,1,2.21,2
39,2026-04-02 04:18:00,21.7,28.1,1101.66666666667,484.0,55,1,2.01,2
39,2026-04-02 04:19:00,21.79,28.0666666666667,1111.0,484.0,35,1,2.44,2
39,2026-04-02 04:20:00,21.718000000000004,28.1,1119.4,484.0,60,1,2.07,2
39,2026-04-02 04:21:00,21.76,28.0833333333333,1122.5,484.0,40,1,1.59,2
39,2026-04-02 04:22:00,21.7675,28.125,1127.5,495.25,80,1,2.57,3
39,2026-04-02 04:23:00,21.73,28.1333333333333,1131.0,499.0,70,1,1.0,1
39,2026-04-02 04:24:00,21.775,28.05,1127.83333333333,499.0,40,1,2.23,2
39,2026-04-02 04:25:00,21.77714285714289,28.085714285714303,1128.85714285714,499.0,75,1,1.49,1
39,2026-04-02 04:26:00,21.79,28.125,1123.5,499.0,40,1,2.11,2
39,2026-04-02 04:27:00,21.79,28.158,1127.8,490.6,70,1,2.36,2
39,2026-04-02 04:28:00,21.79,28.26,1148.66666666667,502.0,50,1,2.15,2
39,2026-04-02 04:29:00,21.84,28.1,1151.5,493.0,65,1,2.33,2
40,2026-04-02 04:30:00,21.823333333333306,28.1333333333333,1142.33333333333,493.0,40,1,2.2,2
40,2026-04-02 04:31:00,21.87,28.252,1142.0,493.0,65,1,3.3,3
40,2026-04-02 04:32:00,21.89,28.1833333333333,1146.0,495.666666666667,35,1,2.0,2
40,2026-04-02 04:33:00,21.89,28.254,1142.2,499.4,70,1,1.88,2
40,2026-04-02 04:34:00,21.89,28.29,1159.8,509.0,70,1,2.27,2
40,2026-04-02 04:35:00,21.89,28.31,1168.0,500.6,45,1,1.24,1
40,2026-04-02 04:36:00,21.89,28.375714285714302,1181.14285714286,506.428571428571,50,1,2.41,2
40,2026-04-02 04:37:00,21.89,28.39,1180.0,510.0,75,1,2.21,2
40,2026-04-02 04:38:00,21.89,28.375714285714302,1183.71428571429,503.0,35,1,3.0,3
40,2026-04-02 04:39:00,21.89,28.306666666666697,1189.66666666667,503.0,65,1,2.16,2
40,2026-04-02 04:40:00,21.89,28.315,1190.0,503.0,60,1,1.59,2
40,2026-04-02 04:41:00,21.89,28.31,1178.8,512.0,65,1,2.76,3
40,2026-04-02 04:42:00,21.89,28.365,1173.0,518.0,35,1,1.25,1
40,2026-04-02 04:43:00,21.912,28.37,1170.6,518.0,80,1,1.37,1
40,2026-04-02 04:44:00,21.89,28.39,1178.6,518.0,35,1,1.1,1
40,2026-04-02 04:45:00,21.89,28.445,1193.5,513.0,70,1,2.54,3
40,2026-04-02 04:46:00,21.89,28.445,1201.5,513.0,45,1,2.84,3
40,2026-04-02 04:47:00,21.89,28.5,1189.66666666667,511.333333333333,65,1,2.11,2
40,2026-04-02 04:48:00,21.89,28.33,1190.4,518.2,50,1,3.47,3
40,2026-04-02 04:49:00,21.908333333333303,28.3083333333333,1172.66666666667,513.0,40,1,2.23,2
40,2026-04-02 04:50:00,21.945,28.29,1177.75,513.0,45,1,2.91,3
40,2026-04-02 04:51:00,21.934,28.29,1184.8,519.0,60,1,2.0,2
40,2026-04-02 04:52:00,22.0,28.29,1188.25,528.0,70,1,1.45,1
40,2026-04-02 04:53:00,21.981666666666698,28.29,1189.5,528.0,45,1,2.64,3
40,2026-04-02 04:54:00,21.945,28.29,1191.5,528.0,55,1,3.19,3
40,2026-04-02 04:55:00,21.978,28.29,1193.0,532.8,65,1,2.26,2
40,2026-04-02 04:56:00,22.0,28.29,1190.0,534.25,55,1,1.45,1
40,2026-04-02 04:57:00,22.0,28.29,1198.5,528.0,70,1,3.22,3
40,2026-04-02 04:58:00,22.0,28.2,1198.0,523.0,50,1,2.26,2
40,2026-04-02 04:59:00,22.0,28.218000000000004,1194.2,526.0,50,1,1.0,1
41,2026-04-02 05:00:00,22.0,28.2225,1185.0,534.25,60,1,3.33,3
41,2026-04-02 05:01:00,22.0,28.2675,1194.0,538.0,45,1,1.43,1
41,2026-04-02 05:02:00,22.025,28.2575,1193.125,538.0,75,1,3.0,3
41,2026-04-02 05:03:00,22.06,28.274,1190.4,538.0,80,1,1.51,2
41,2026-04-02 05:04:00,22.05,28.34,1192.25,532.25,45,1,2.84,3
41,2026-04-02 05:05:00,22.1,28.39,1200.5,547.5,35,1,1.1,1
41,2026-04-02 05:06:00,22.08,28.37,1198.6,544.2,75,1,1.2,1
41,2026-04-02 05:07:00,22.1,28.39,1197.0,536.333333333333,45,1,2.47,2
41,2026-04-02 05:08:00,22.1,28.365,1197.5,535.0,40,1,2.06,2
41,2026-04-02 05:09:00,22.06,28.35,1203.0,534.2,75,1,2.77,3
41,2026-04-02 05:10:00,22.1,28.39,1206.5,533.666666666667,45,1,1.24,1
41,2026-04-02 05:11:00,22.0833333333333,28.358333333333302,1207.16666666667,533.666666666667,40,1,1.12,1
41,2026-04-02 05:12:00,22.1,28.39,1213.0,535.0,55,1,2.98,3
41,2026-04-02 05:13:00,22.1,28.356666666666698,1211.5,547.0,60,1,2.01,2
41,2026-04-02 05:14:00,22.1,28.372,1208.2,553.4,55,1,2.97,3
41,2026-04-02 05:15:00,22.1,28.2,1209.25,550.5,75,1,1.2,1
41,2026-04-02 05:16:00,22.1,28.2,1201.66666666667,543.666666666667,50,1,2.26,2
41,2026-04-02 05:17:00,22.15,28.1,1189.75,550.75,75,1,2.22,2
41,2026-04-02 05:18:00,22.1,28.2,1191.0,555.0,40,1,1.78,2
41,2026-04-02 05:19:00,22.1166666666667,28.0666666666667,1192.16666666667,555.0,55,1,2.89,3
41,2026-04-02 05:20:00,22.1666666666667,28.0,1184.33333333333,557.666666666667,50,1,1.91,2
41,2026-04-02 05:21:00,22.18,28.06,1176.4,555.0,60,1,2.88,3
41,2026-04-02 05:22:00,22.1333333333333,28.0,1175.66666666667,557.666666666667,60,1,1.66,2
41,2026-04-02 05:23:00,22.16,27.956,1173.8,556.4,50,1,3.25,3
41,2026-04-02 05:24:00,22.2,27.9175,1170.75,555.0,45,1,2.57,3
41,2026-04-02 05:25:00,22.175,27.945,1170.25,555.0,70,1,2.54,3
41,2026-04-02 05:26:00,22.1833333333333,27.806666666666697,1168.0,555.0,35,1,1.0,1
41,2026-04-02 05:27:00,22.2,27.823333333333306,1160.83333333333,555.0,45,1,1.74,2
41,2026-04-02 05:28:00,22.2,27.79,1161.0,546.5,40,1,2.78,3
41,2026-04-02 05:29:00,22.2,27.79,1166.0,538.0,75,1,1.38,1
42,2026-04-02 05:30:00,22.2,27.772,1164.4,543.0,40,1,1.78,2
42,2026-04-02 05:31:00,22.2,27.7225,1157.75,550.5,35,1,1.91,2
42,2026-04-02 05:32:00,22.2,27.772,1148.6,543.0,60,1,2.65,3
42,2026-04-02 05:33:00,22.2,27.7225,1153.75,547.0,40,1,2.4,2
42,2026-04-02 05:34:00,22.2,27.7,1152.4,544.2,60,1,2.19,2
42,2026-04-02 05:35:00,22.175,27.7,1147.25,543.0,55,1,1.99,2
42,2026-04-02 05:36:00,22.2,27.7,1147.5,544.25,40,1,2.06,2
42,2026-04-02 05:37:00,22.2,27.7,1144.0,548.0,70,1,1.78,2
42,2026-04-02 05:38:00,22.2,27.642857142857103,1137.85714285714,535.714285714286,35,0,1.49,1
42,2026-04-02 05:39:00,22.2,27.7,1133.0,543.0,75,1,2.2,2
42,2026-04-02 05:40:00,22.2,27.6,1121.2,538.0,60,1,1.62,2
42,2026-04-02 05:41:00,22.2,27.516666666666698,1110.83333333333,549.333333333333,50,1,1.0,1
42,2026-04-02 05:42:00,22.2,27.5,1093.25,547.0,50,1,1.76,2
42,2026-04-02 05:43:00,22.2,27.54,1093.2,538.6,45,1,2.47,2
42,2026-04-02 05:44:00,22.2,27.5666666666667,1102.5,549.333333333333,75,1,1.97,2
42,2026-04-02 05:45:00,22.2,27.52,1104.4,548.6,80,1,2.23,2
42,2026-04-02 05:46:00,22.2,27.58,1101.75,543.0,60,1,1.53,2
42,2026-04-02 05:47:00,22.2,27.6,1098.75,548.5,35,1,1.34,1
42,2026-04-02 05:48:00,22.2,27.56,1092.4,555.0,60,1,2.69,3
42,2026-04-02 05:49:00,22.2,27.5,1094.0,555.0,40,1,2.7,3
42,2026-04-02 05:50:00,22.254,27.56,1092.4,556.4,60,1,1.53,2
42,2026-04-02 05:51:00,22.2225,27.575,1081.66666666667,556.666666666667,50,1,1.11,1
42,2026-04-02 05:52:00,22.245,27.5833333333333,1077.0,562.0,55,1,3.6,4
42,2026-04-02 05:53:00,22.254,27.54,1074.4,555.6,55,1,1.71,2
42,2026-04-02 05:54:00,22.29,27.55,1072.25,558.0,65,1,2.33,2
42,2026-04-02 05:55:00,22.29,27.5,1070.4,563.4,60,1,3.09,3
42,2026-04-02 05:56:00,22.272,27.5,1071.0,570.0,65,1,1.97,2
42,2026-04-02 05:57:00,22.29,27.481666666666698,1078.16666666667,565.833333333333,60,1,2.88,3
42,2026-04-02 05:58:00,22.29,27.5,1071.75,553.0,65,1,2.07,2
42,2026-04-02 05:59:00,22.29,27.445,1066.83333333333,561.833333333333,60,1,2.88,3
43,2026-04-02 06:00:00,22.29,27.456,1068.4,562.4,75,1,2.74,3
43,2026-04-02 06:01:00,22.29,27.37,1064.2,560.6,70,1,1.88,2
43,2026-04-02 06:02:00,22.29,27.356666666666698,1060.33333333333,559.666666666667,60,1,2.88,3
43,2026-04-02 06:03:00,22.306666666666697,27.39,1061.5,569.833333333333,75,1,2.88,3
43,2026-04-02 06:04:00,22.33,27.37,1057.0,581.0,55,1,2.29,2
43,2026-04-02 06:05:00,22.35,27.33,1057.8,593.0,55,1,1.36,1
43,2026-04-02 06:06:00,22.39,27.29,1065.0,601.0,60,1,2.81,3
43,2026-04-02 06:07:00,22.39,27.29,1064.2,600.4,40,1,2.6,3
43,2026-04-02 06:08:00,22.39,27.254,1061.8,616.0,55,1,2.44,2
43,2026-04-02 06:09:00,22.39,27.29,1064.0,603.6,65,0,1.28,1
43,2026-04-02 06:10:00,22.39,27.2675,1065.25,587.5,70,0,1.58,2
43,2026-04-02 06:11:00,22.39,27.2,1050.5,575.0,45,0,1.0,1
43,2026-04-02 06:12:00,22.39,27.14,1045.2,579.2,60,1,3.33,3
43,2026-04-02 06:13:00,22.434,27.04,1049.6,584.8,60,1,1.59,2
43,2026-04-02 06:14:00,22.426666666666694,27.033333333333303,1041.33333333333,609.666666666667,50,1,2.94,3
43,2026-04-02 06:15:00,22.426666666666694,27.033333333333303,1038.0,625.666666666667,80,1,2.99,3
43,2026-04-02 06:16:00,22.426666666666694,26.981666666666698,1035.16666666667,629.666666666667,35,1,3.03,3
43,2026-04-02 06:17:00,22.5,27.0,1040.0,617.0,70,1,1.39,1
43,2026-04-02 06:18:00,22.5,27.0,1036.25,624.8,55,1,3.05,3
43,2026-04-02 06:19:00,22.5,26.963333333333303,1033.25,641.333333333333,60,1,2.01,2
43,2026-04-02 06:20:00,22.5,26.89,1037.0,659.4,50,1,2.03,2
43,2026-04-02 06:21:00,22.58,26.81,1031.2,644.6,35,1,3.13,3
43,2026-04-02 06:22:00,22.575,26.79,1033.0,653.0,65,1,1.46,1
43,2026-04-02 06:23:00,22.6,26.79,1032.25,659.0,65,1,2.72,3
43,2026-04-02 06:24:00,22.6,26.79,1030.16666666667,660.0,65,1,1.72,2
43,2026-04-02 06:25:00,22.6,26.7225,1033.0,668.5,45,1,3.01,3
43,2026-04-02 06:26:00,22.6666666666667,26.713333333333303,1030.33333333333,652.5,55,1,2.01,2
43,2026-04-02 06:27:00,22.675,26.675,1028.5,652.75,55,1,1.22,1
43,2026-04-02 06:28:00,22.7,26.7,1020.4,654.2,60,1,3.18,3
43,2026-04-02 06:29:00,22.7,26.6833333333333,1023.66666666667,656.166666666667,35,1,1.98,2
44,2026-04-02 06:30:00,22.7225,26.6,1021.25,650.75,35,1,1.44,1
44,2026-04-02 06:31:00,22.745,26.6,1014.75,663.75,65,1,2.11,2
44,2026-04-02 06:32:00,22.745,26.55,1017.0,651.0,45,1,1.0,1
44,2026-04-02 06:33:00,22.79,26.516666666666698,1014.16666666667,648.333333333333,45,1,1.64,2
44,2026-04-02 06:34:00,22.79,26.6,1022.5,651.0,55,1,2.61,3
44,2026-04-02 06:35:00,22.79,26.525,1027.25,651.0,65,1,2.11,2
44,2026-04-02 06:36:00,22.84,26.5,1022.0,651.0,80,1,3.21,3
44,2026-04-02 06:37:00,22.87,26.456,1019.0,657.8,35,1,2.93,3
44,2026-04-02 06:38:00,22.89,26.445,1020.75,668.0,45,1,2.53,3
44,2026-04-02 06:39:00,22.89,26.39,1015.5,668.0,50,1,1.78,2
44,2026-04-02 06:40:00,22.908333333333303,26.39,1016.0,663.666666666667,40,1,2.09,2
44,2026-04-02 06:41:00,22.956,26.39,1011.0,664.6,55,1,1.14,1
44,2026-04-02 06:42:00,22.963333333333303,26.29,1018.66666666667,668.0,55,1,1.87,2
44,2026-04-02 06:43:00,23.0,26.29,1006.33333333333,662.333333333333,65,1,2.44,2
